Well no,Dia,Dev(deg),LiquidFlowrate,Gasflowrate,Area (m2),z,GasDens,Condesnate Presence,Water presence,LiquidDens,GasVis,LiqVis,g (m/s2),Test Vg,P/T,Test status,Vsg,Vsl,Rel,Reg,film thickness,"d(0,90)","d(15,90)","d(30,90)","d(45,90)","d(60,90)","d(90,90)","d(120,90)","d(150,90)","d(180,90)","d(210,90)","d(270,90)","d(360,90)",friction_factor,critical_film_thickness,Qcr,ΔQ
150,0.0427736,90,17506.18576,116778.677,0.009117786,1.06173186,39.95466428,1,0,719.7809038,2.5e-05,0.015,9.81,1.244885153,0.043693789,Loaded,148.23734704872433,22.22212651034363,45611.09313101487,10133533.672125991,0.0001017400286721,-5.087001433609415e-05,-4.566995322059719e-05,-3.042414544562006e-05,-6.171567616138899e-06,2.5435007168047087e-05,0.0001017400286721,0.0001780450501763,0.0002339042027899,0.0002543500716804,0.0002339042027899,0.0001017400286721,-5.087001433609415e-05,0.0139275435388932,0.0002543500716804,413279.55295462115,296500.8759546211
151,0.04445,90,2459.751472,101884.0155,0.001551992,0.277364427,39.95410449,1,1,819.285892,2.5e-05,0.015,9.81,1.617772959,0.045020436,Unloaded,759.8013362162949,18.34362776156578,44534.9748669023,53975069.55835524,4.185558852916164e-05,-2.092779426458082e-05,-1.8788502373106924e-05,-1.2516415905742151e-05,-2.538967190124468e-06,1.0463897132290415e-05,4.185558852916164e-05,7.324727992603287e-05,9.622759296406543e-05,0.0001046389713229,9.622759296406543e-05,4.185558852916165e-05,-2.092779426458082e-05,0.0085247687659268,0.0001046389713229,10836.439014320706,-91047.57648567928
152,0.050546,90,2919.716762,67535.6801,0.002006872,0.520689864,39.9535447,1,0,751.524695,2.5e-05,0.015,9.81,1.524236735,0.045983326,Unloaded,389.4906907253677,16.8385436656588,42642.56473795122,31462931.340751026,5.457479826808112e-05,-2.728739913404056e-05,-2.449801239940209e-05,-1.6319944291772736e-05,-3.310516637790901e-06,1.3643699567020287e-05,5.457479826808112e-05,9.550589696914196e-05,0.0001254695408279,0.0001364369956702,0.0001254695408279,5.4574798268081136e-05,-2.728739913404056e-05,0.0090436479633718,0.0001364369956702,7303.761568879864,-60231.918531120136
153,0.0427736,90,2982.59612,212489.6199,0.009117786,1.565482612,39.9529849,1,0,701.9203355,2.5e-05,0.015,9.81,3.144365631,0.046411277,Unloaded,269.7315840405336,3.786069062476352,7578.109932711499,18438128.149541512,7.403891668830893e-05,-3.701945834415447e-05,-3.323523598124451e-05,-2.2140457392823803e-05,-4.491213404704706e-06,1.850972917207724e-05,7.403891668830893e-05,0.0001295681042045,0.0001702182907694,0.0001850972917207,0.0001702182907694,7.403891668830894e-05,-3.701945834415447e-05,0.0114897192415606,0.0001850972917207,200549.51325327027,-11940.10664672972
154,0.0427736,90,2545.779338,181369.405,0.009117786,2.290402395,39.95242511,1,0,701.9203355,2.5e-05,0.015,9.81,3.915824155,0.046539662,Questionable,230.2279844547789,3.2315794709386694,6468.256147194848,15737547.454230366,8.129110829087512e-05,-4.064555414543756e-05,-3.649066312785141e-05,-2.4309139031659365e-05,-4.931132593096549e-06,2.032277707271879e-05,8.129110829087512e-05,0.000142259439509,0.0001868913556134,0.0002032277707271,0.0001868913556134,8.129110829087513e-05,-4.064555414543756e-05,0.0121272896144623,0.0002032277707271,337722.98184166633,156353.57684166633
155,0.0427736,90,2186.468718,155770.9753,0.009117786,1.032482187,39.95186532,1,0,701.9203355,2.5e-05,0.015,9.81,1.511196662,0.046689445,Loaded,197.73366781389691,2.775475202218171,5555.328191548368,13516164.798848284,8.892733435287871e-05,-4.446366717643936e-05,-3.991847901885423e-05,-2.6592661607759645e-05,-5.394347377767237e-06,2.223183358821969e-05,8.892733435287871e-05,0.0001556228351175,0.0002044473303135,0.0002223183358821,0.0002044473303135,8.892733435287873e-05,-4.446366717643936e-05,0.0127989336992875,0.0002223183358821,341208.58148280706,185437.60618280707
156,0.04445,90,3714.158902,194565.0557,0.001551992,0.488602017,39.95130552,1,0,769.0970506,2.5e-05,0.015,9.81,5.192996124,0.047181588,Unloaded,1450.971367553312,27.69838706111114,63127.14263274716,103067460.32168058,2.7853644889414072e-05,-1.3926822444707036e-05,-1.2503187543040289e-05,-8.32930120392071e-06,-1.6896068836860024e-06,6.9634112223535214e-06,2.7853644889414072e-05,4.874387855647463e-05,6.403659098274886e-05,6.963411222353518e-05,6.403659098274886e-05,2.785364488941408e-05,-1.3926822444707036e-05,0.0073427565416748,6.963411222353518e-05,230785.7779182121,36220.72221821209
157,0.0681736,90,5800.163734,279204.1114,0.01317197,10.19081009,39.95074573,1,0,701.9203355,2.5e-05,0.015,9.81,18.16503981,0.047566744,Unloaded,245.3322005245685,5.096511384198112,16258.699051640471,26727335.429197937,5.901135573472563e-05,-2.9505677867362814e-05,-2.648953308802888e-05,-1.764664403232374e-05,-3.579638975828606e-06,1.4752838933681414e-05,5.901135573472563e-05,0.0001032698725357,0.0001356693555017,0.0001475283893368,0.0001356693555017,5.901135573472564e-05,-2.9505677867362814e-05,0.0082406411810307,0.0001475283893368,217697.11049469502,-61507.00090530497
158,0.04445,90,2174.465199,82402.02477,0.001551992,0.992400224,39.95018594,1,1,799.3044686,2.5e-05,0.015,9.81,4.428905849,0.047588142,Unloaded,614.5141435574283,16.21610176677844,38409.54905417495,43649818.74162906,4.6801363934433e-05,-2.34006819672165e-05,-2.1008605260300897e-05,-1.3995391214036708e-05,-2.838978775792645e-06,1.1700340983608257e-05,4.6801363934433e-05,8.190238688525775e-05,0.0001075981190829,0.000117003409836,0.0001075981190829,4.680136393443301e-05,-2.34006819672165e-05,0.0089424545089232,0.000117003409836,8268.414671241035,-74133.61009875897
159,0.050673,90,5575.054041,55472.70327,0.002016969,1.641946542,39.94962614,1,0,719.7809038,2.5e-05,0.015,9.81,3.792363647,0.047630937,Unloaded,318.31974990541755,31.99140664558256,77789.14788500416,25775845.04804522,5.912547322280007e-05,-2.9562736611400032e-05,-2.654075914339794e-05,-1.7680769509782097e-05,-3.586561362258283e-06,1.4781368305700025e-05,5.912547322280007e-05,0.0001034695781399,0.0001359317159553,0.000147813683057,0.0001359317159553,5.912547322280008e-05,-2.9562736611400032e-05,0.0093709867157806,0.000147813683057,26153.284823923546,-29319.41844607645
160,0.0681736,90,23399.65896,276004.3077,0.01317197,2.107444222,39.94906635,1,0,710.7384302,2.5e-05,0.015,9.81,3.659132643,0.048272863,Unloaded,242.5205840371486,20.56090719938172,66416.66136963633,26419917.597948994,5.8115995260230616e-05,-2.9057997630115308e-05,-2.608761585329414e-05,-1.7378897132133e-05,-3.525326255640876e-06,1.452899881505766e-05,5.8115995260230616e-05,0.0001017029917054,0.0001336108876525,0.0001452899881505,0.0001336108876525,5.811599526023063e-05,-2.9057997630115308e-05,0.0081913825262714,0.0001452899881505,165489.70005729666,-110514.60764270334
161,0.0681736,90,20180.3153,238031.4159,0.01317197,10.43365436,39.94850656,1,0,710.7384302,2.5e-05,0.015,9.81,15.52025636,0.048593826,Questionable,209.15440952466489,17.732121260692214,57279.00436086489,22784725.079935078,6.342030462182698e-05,-3.171015231091349e-05,-2.8468660596186987e-05,-1.8965087755547734e-05,-3.847086572688627e-06,1.585507615545675e-05,6.342030462182698e-05,0.0001109855330881,0.0001458056969992,0.0001585507615545,0.0001458056969992,6.342030462182699e-05,-3.171015231091349e-05,0.0084837166396308,0.0001585507615545,392233.9151693307,154202.49926933073
162,0.0681736,90,17066.6026,201304.4653,0.01317197,11.13668379,39.94794676,1,0,710.7384302,2.5e-05,0.015,9.81,13.93023672,0.048871995,Loaded,176.8830236769595,14.996151562173312,48441.16606793294,19268896.11918425,7.001249420719343e-05,-3.500624710359672e-05,-3.1427820269269455e-05,-2.0936403641417115e-05,-4.246969925342105e-06,1.7503123551798365e-05,7.001249420719343e-05,0.0001225218648625,0.0001609613920558,0.0001750312355179,0.0001609613920558,7.001249420719345e-05,-3.500624710359672e-05,0.0088471489868957,0.0001750312355179,416637.54740224837,215333.08210224836
163,0.050673,90,3175.987907,31601.60125,0.002016969,1.177235105,39.94738697,1,0,719.7809038,2.5e-05,0.015,9.81,1.476665741,0.049963269,Questionable,181.3398881527183,18.22481358693069,44314.79787670239,14683119.322390094,8.240984911035976e-05,-4.120492455517988e-05,-3.699285328406278e-05,-2.46436851670612e-05,-4.998995603383586e-06,2.060246227758995e-05,8.240984911035976e-05,0.0001442172359431,0.0001894633833877,0.0002060246227758,0.0001894633833877,8.240984911035977e-05,-4.120492455517988e-05,0.0110984194884694,0.0002060246227758,156983.3579812864,125381.75673128638
164,0.068072,90,4739.545558,228148.8363,0.013146907,7.407308998,39.94682718,1,0,701.9203355,2.5e-05,0.015,9.81,10.2779536,0.050027462,Questionable,200.8529178259343,4.1725023450985095,13291.122650002782,21846855.58579177,6.646919339077687e-05,-3.323459669538843e-05,-2.983727243235417e-05,-1.987682167743335e-05,-4.032032689150695e-06,1.6617298347694223e-05,6.646919339077687e-05,0.0001163210884338,0.0001528152084589,0.0001661729834769,0.0001528152084589,6.646919339077688e-05,-3.323459669538843e-05,0.0086571365566495,0.0001661729834769,367982.83618667413,139833.99988667414
165,0.0681736,90,3741.870336,180123.4638,0.01317197,7.336546434,39.94626739,1,0,701.9203355,2.5e-05,0.015,9.81,7.973884523,0.050327028,Loaded,158.2716154091757,3.2879217967292678,10489.004530451211,17240722.40243011,7.6435494973236e-05,-3.8217747486618e-05,-3.431103298651937e-05,-2.285712562325421e-05,-4.6365902551521726e-06,1.910887374330901e-05,7.6435494973236e-05,0.0001337621162031,0.0001757281155697,0.000191088737433,0.0001757281155697,7.643549497323602e-05,-3.8217747486618e-05,0.0092012266894739,0.000191088737433,285990.4010626585,105866.93726265852
166,0.04445,90,3146.034756,164804.0495,0.001551992,0.874011871,39.94570759,1,0,769.0970506,2.5e-05,0.015,9.81,7.211009721,0.051482495,Unloaded,1229.0282868165557,23.461594045551784,53471.10611305557,87289851.31659274,3.072446718454102e-05,-1.536223359227051e-05,-1.3791867344237704e-05,-9.187786464789787e-06,-1.863751457257744e-06,7.681116796135258e-06,3.072446718454102e-05,5.3767817572946784e-05,7.063672083387182e-05,7.681116796135254e-05,7.063672083387182e-05,3.0724467184541025e-05,-1.536223359227051e-05,0.0075850725707278,7.681116796135254e-05,60887.269990727844,-103916.77950927215
167,0.050673,90,2208.45662,51083.59199,0.002016969,1.105705407,39.9451478,1,0,751.524695,2.5e-05,0.015,9.81,2.167706684,0.051675073,Unloaded,293.1336543557487,12.672815952986884,32173.75432478651,23733747.768423773,6.445718614917764e-05,-3.222859307458882e-05,-2.8934105037941416e-05,-1.92751548432978e-05,-3.909983984253041e-06,1.6114296537294416e-05,6.445718614917764e-05,0.000112800075761,0.0001481895271416,0.0001611429653729,0.0001481895271416,6.445718614917765e-05,-3.222859307458882e-05,0.0097661008407627,0.0001611429653729,5360.067367318951,-45723.52462268105
168,0.050673,90,29832.76584,188420.2999,0.002016969,1.437147298,39.94458801,1,1,771.137436,2.5e-05,0.015,9.81,10.36647191,0.051803458,Unloaded,1081.214709320074,171.1897564276695,445958.98536919575,87539991.38927723,2.943973435385704e-05,-1.471986717692852e-05,-1.3215165243363007e-05,-8.80360239280144e-06,-1.7858193430572775e-06,7.359933588464263e-06,2.943973435385704e-05,5.151953511924981e-05,6.768307110051551e-05,7.35993358846426e-05,6.768307110051551e-05,2.9439734353857045e-05,-1.471986717692852e-05,0.0071715909072067,7.35993358846426e-05,88705.30530391382,-99714.9945960862
169,0.050673,90,3909.569824,126604.6229,0.002016969,1.139484609,39.94402821,1,0,768.2615296,2.5e-05,0.015,9.81,5.291143949,0.054071598,Unloaded,726.4969890189687,22.434336443929485,58224.75540833556,58819629.74845363,3.839187529462389e-05,-1.9195937647311945e-05,-1.7233680505495784e-05,-1.1480633661478817e-05,-2.328857750321367e-06,9.597968823655976e-06,3.839187529462389e-05,6.718578176559181e-05,8.82643842507266e-05,9.597968823655973e-05,8.82643842507266e-05,3.8391875294623896e-05,-1.9195937647311945e-05,0.0078344940822597,9.597968823655973e-05,92126.7813632214,-34477.84153677861
170,0.050673,90,1897.509845,43891.11285,0.002016969,1.130244906,39.94346842,1,0,751.524695,2.5e-05,0.015,9.81,1.798809169,0.054692127,Unloaded,251.860955783604,10.88850594433033,27643.746781810787,20391220.854742605,7.049766497602676e-05,-3.524883248801338e-05,-3.164560796410108e-05,-2.108148818905872e-05,-4.276400467522083e-06,1.7624416244006696e-05,7.049766497602676e-05,0.000123370913708,0.0001620768181411,0.00017624416244,0.0001620768181411,7.049766497602677e-05,-3.524883248801338e-05,0.0102140800538126,0.00017624416244,5084.543064981453,-38806.569785018546
171,0.04445,90,1451.885183,55019.63372,0.001551992,0.872338413,39.94290863,1,1,799.3044686,2.5e-05,0.015,9.81,2.245952893,0.055077283,Unloaded,410.3096154331208,10.82745214411028,25645.963514667525,29139569.954116423,5.940747274820466e-05,-2.970373637410233e-05,-2.6667345554877685e-05,-1.7765098113660805e-05,-3.6036675019111534e-06,1.4851868187051172e-05,5.940747274820466e-05,0.0001039630773093,0.00013658004361,0.0001485186818705,0.00013658004361,5.9407472748204673e-05,-2.970373637410233e-05,0.010007388951978,0.0001485186818705,17463.00330426616,-37556.63041573384
172,0.04445,90,1656.469654,68611.72028,0.001551992,0.316103153,39.94234883,1,1,819.285892,2.5e-05,0.015,9.81,1.011759737,0.055248463,Unloaded,511.6727731333151,12.3531434281852,29991.174006166577,36337719.23173909,5.286859503144489e-05,-2.6434297515722444e-05,-2.373211697929092e-05,-1.5809724507989654e-05,-3.20701805636526e-06,1.3217148757861227e-05,5.286859503144489e-05,9.252004130502856e-05,0.0001215469145708,0.0001321714875786,0.0001215469145708,5.28685950314449e-05,-2.6434297515722444e-05,0.0094548781937156,0.0001321714875786,46898.71593080952,-21713.004349190473
173,0.050673,90,3004.536326,97296.68629,0.002016969,0.406295422,39.94178904,1,0,768.2615296,2.5e-05,0.015,9.81,1.403233349,0.055868992,Unloaded,558.3188671320482,17.24097070263549,44746.19985628606,45200831.66474456,4.484693532653913e-05,-2.242346766326957e-05,-2.013128426619045e-05,-1.3410942585451855e-05,-2.720422800706405e-06,1.1211733831634788e-05,4.484693532653913e-05,7.848213682144348e-05,0.0001031048132385,0.0001121173383163,0.0001031048132385,4.484693532653914e-05,-2.242346766326957e-05,0.0083126333781061,0.0001121173383163,10419.563917780299,-86877.1223722197
174,0.04445,90,2237.901012,117231.7466,0.001551992,0.470323543,39.94122925,1,0,769.0970506,2.5e-05,0.015,9.81,2.501404475,0.056810484,Unloaded,874.2572353133264,16.689175145804874,38036.14764743127,62085819.595916726,3.7567372400808766e-05,-1.8783686200404383e-05,-1.686357044083176e-05,-1.1234075877987415e-05,-2.278843263149582e-06,9.391843100202197e-06,3.7567372400808766e-05,6.574290170141534e-05,8.636882067960495e-05,9.391843100202192e-05,8.636882067960495e-05,3.756737240080877e-05,-1.8783686200404383e-05,0.0081627442157557,9.391843100202192e-05,111044.09573454184,-6187.650865458156
175,0.050673,90,23026.91394,145435.3262,0.002016969,1.390628964,39.94066945,1,1,771.137436,2.5e-05,0.015,9.81,6.929640456,0.057880361,Unloaded,834.5534638553197,132.13564608160067,344220.8218956808,67562562.31550398,3.430279964072282e-05,-1.715139982036141e-05,-1.53981404897675e-05,-1.0257844223967696e-05,-2.080813718735043e-06,8.57569991018071e-06,3.430279964072282e-05,6.002989937126494e-05,7.886344350541335e-05,8.575699910180706e-05,7.886344350541335e-05,3.430279964072283e-05,-1.715139982036141e-05,0.0075316987392706,8.575699910180706e-05,167389.66232583902,21954.336125839007
176,0.04445,90,1588.693496,83223.21333,0.001551992,0.828557372,39.94010966,1,0,769.0970506,2.5e-05,0.015,9.81,2.984422832,0.05954937,Unloaded,620.6381676461091,11.847701871339543,27001.98983616608,44073697.81249143,4.5985010664076434e-05,-2.2992505332038217e-05,-2.064215346983804e-05,-1.3751270478506337e-05,-2.789458646179796e-06,1.1496252666019114e-05,4.5985010664076434e-05,8.047376866213377e-05,0.0001057212918066,0.0001149625266601,0.0001057212918066,4.598501066407645e-05,-2.2992505332038217e-05,0.0088735407402295,0.0001149625266601,9275.058085473369,-73948.15524452663
177,0.04445,90,1091.095984,45193.68781,0.001551992,1.164519872,39.93954987,1,1,819.285892,2.5e-05,0.015,9.81,2.252719332,0.060212694,Unloaded,337.0324993382312,8.136862122237744,19754.81375982608,23933526.988301184,6.764091050670261e-05,-3.3820455253351305e-05,-3.036324305149485e-05,-2.02272097441687e-05,-4.103109250680107e-06,1.691022762667566e-05,6.764091050670261e-05,0.0001183715933867,0.0001555090307575,0.0001691022762667,0.0001555090307575,6.764091050670262e-05,-3.3820455253351305e-05,0.0107031610508613,0.0001691022762667,53263.74429392501,8070.056483925007
178,0.0660146,90,3070.833905,109387.98,0.009679389,6.632702497,39.93899007,1,0,769.9343909,2.5e-05,0.015,9.81,4.963606065,0.060405272,Loaded,130.79921475622066,3.671908590146548,12442.118035302854,13794380.553091943,9.060261812327216e-05,-4.530130906163608e-05,-4.067049503873971e-05,-2.7093635292928957e-05,-5.495970379059251e-06,2.265065453081805e-05,9.060261812327216e-05,0.0001585545817157,0.0002082988715394,0.0002265065453081,0.0002082988715394,9.060261812327218e-05,-4.530130906163608e-05,0.0101457668276739,0.0002265065453081,365692.5666367797,256304.5866367797
179,0.0660146,90,2403.88344,85630.14533,0.009679389,2.834762423,39.93843028,1,0,769.9343909,2.5e-05,0.015,9.81,1.638029743,0.061239776,Unloaded,102.39110155087477,2.8744114876011286,9739.8304268071,10798245.43282093,0.0001046862358786,-5.234311793934063e-05,-4.6992472459630006e-05,-3.1305173667580634e-05,-6.350285051383709e-06,2.6171558969670325e-05,0.0001046862358786,0.0001832009127876,0.0002406776454249,0.0002617155896967,0.0002406776454249,0.0001046862358786,-5.234311793934063e-05,0.010948903616555,0.0002617155896967,83927.40983967416,-1702.7354903258383
180,0.050673,90,17561.60863,110917.0897,0.002016969,1.399526887,40.0,1,1,771.137436,2.5e-05,0.015,9.81,4.988629463,0.061710522,Unloaded,636.4770089117881,100.77401203668477,262521.9937061562,51603519.15613926,4.018518215362909e-05,-2.0092591076814545e-05,-1.8038675760852263e-05,-1.2016900747492686e-05,-2.4376400524425546e-06,1.0046295538407278e-05,4.018518215362909e-05,7.032406876885091e-05,9.238726505475086e-05,0.000100462955384,9.238726505475086e-05,4.01851821536291e-05,-2.0092591076814545e-05,0.0079673690071416,0.000100462955384,11583.469023101301,-99333.62067689869
181,0.0620014,90,30641.81889,99590.3509,0.003019597,1.689465408,40.0,1,0,738.5741389,2.5e-05,0.015,9.81,3.443405907,0.064727576,Unloaded,381.7260122183855,117.44892177097142,358553.00605719635,37868075.47833121,4.6623064018421366e-05,-2.3311532009210683e-05,-2.092856843576132e-05,-1.394207274491028e-05,-2.828163072259051e-06,1.1655766004605348e-05,4.6623064018421366e-05,8.15903620322374e-05,0.0001071882007817,0.000116557660046,0.0001071882007817,4.662306401842138e-05,-2.3311532009210683e-05,0.0078136828664766,0.000116557660046,10606.592246855327,-88983.75865314467
182,0.0620014,90,62653.21539,94889.7543,0.003019597,0.941046873,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,1.787879009,0.066161212,Unloaded,363.7088049392684,240.1473822248002,752787.0386108209,36080728.15769849,4.784893031424492e-05,-2.392446515712246e-05,-2.147884601200769e-05,-1.4308653479826217e-05,-2.902524332342801e-06,1.1962232578561236e-05,4.784893031424492e-05,8.37356280499286e-05,0.0001100065141083,0.0001196223257856,0.0001100065141083,4.784893031424493e-05,-2.392446515712246e-05,0.0078879268473272,0.0001196223257856,75773.035298521,-19116.719001478996
183,0.0620014,90,22190.70592,72123.00931,0.003019597,2.15456775,40.0,1,0,738.5741389,2.5e-05,0.015,9.81,2.995059744,0.068728917,Loaded,276.44474072332827,85.05612845624103,259662.92479927983,27423937.51597338,5.64008217044874e-05,-2.82004108522437e-05,-2.531769375794672e-05,-1.686599488111685e-05,-3.4212835331172857e-06,1.4100205426121857e-05,5.64008217044874e-05,9.870143798285296e-05,0.00012966763829,0.0001410020542612,0.00012966763829,5.640082170448741e-05,-2.82004108522437e-05,0.0084059398185507,0.0001410020542612,287581.60245272133,215458.59314272134
184,0.0620014,90,46798.26861,70877.06804,0.003019597,1.668682284,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,2.256377343,0.069435036,Questionable,271.669095410732,179.37597662606632,562287.662648173,26950182.803518333,5.6837274546900566e-05,-2.8418637273450283e-05,-2.5513612524199772e-05,-1.6996510912329277e-05,-3.44775883751186e-06,1.4209318636725148e-05,5.6837274546900566e-05,9.9465230457076e-05,0.0001306710600061,0.0001420931863672,0.0001306710600061,5.683727454690058e-05,-2.8418637273450283e-05,0.0084323929873574,0.0001420931863672,203928.21245993985,133051.14441993984
185,0.0759968,90,85157.57086,115957.4885,0.004536664,2.527830727,40.0,1,0,752.7245748,2.5e-05,0.015,9.81,3.682411839,0.07018395,Questionable,295.83234991592946,217.2551736548354,828533.8745039245,35971699.08814545,4.7661167164804687e-05,-2.3830583582402343e-05,-2.1394561248543384e-05,-1.4252505143301728e-05,-2.8911345874438363e-06,1.1915291791201177e-05,4.7661167164804687e-05,8.34070425384082e-05,0.0001095748394729,0.000119152917912,0.0001095748394729,4.76611671648047e-05,-2.3830583582402343e-05,0.0073454454866402,0.000119152917912,251136.87366607285,135179.38516607284
186,0.0759968,90,67876.51069,92426.18861,0.004536664,2.434498397,40.0,1,0,752.7245748,2.5e-05,0.015,9.81,2.813899169,0.070504913,Questionable,235.798971881572,173.1674937191866,660399.1614820557,28671947.690063123,5.448561905240538e-05,-2.724280952620269e-05,-2.4457980853693727e-05,-1.629327630805133e-05,-3.3051070112488206e-06,1.3621404763101353e-05,5.448561905240538e-05,9.53498333417094e-05,0.0001252645144128,0.000136214047631,0.0001252645144128,5.448561905240539e-05,-2.724280952620269e-05,0.0076826893153297,0.000136214047631,219890.3804751988,127464.1918651988
187,0.0620014,90,52601.24642,82543.60901,0.003019597,1.619565619,40.0,1,0,752.7245748,2.5e-05,0.015,9.81,2.485334228,0.071253827,Questionable,316.3865014708056,201.61856898953076,627302.2712431238,31386249.651667207,5.180093657873117e-05,-2.5900468289365587e-05,-2.325285712230663e-05,-1.5490453946780474e-05,-3.142253711221468e-06,1.29502341446828e-05,5.180093657873117e-05,9.065163901277956e-05,0.0001190923271042,0.0001295023414468,0.0001190923271042,5.180093657873119e-05,-2.5900468289365587e-05,0.0081272973095415,0.0001295023414468,212926.47555468007,130382.86654468007
188,0.0620014,90,42273.62578,64024.39107,0.003019597,2.095584733,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,2.48834952,0.071425008,Loaded,245.40304624894648,162.0331934286993,507923.4539548867,24344531.89071909,6.035146460604317e-05,-3.0175732303021586e-05,-2.70910928699784e-05,-1.8047387650603022e-05,-3.6609302101663904e-06,1.5087866151510798e-05,6.035146460604317e-05,0.0001056150630605,0.0001387503168626,0.0001508786615151,0.0001387503168626,6.035146460604318e-05,-3.0175732303021586e-05,0.0086453317157495,0.0001508786615151,247710.60265162317,183686.21158162318
189,0.0759968,90,54297.04946,73935.28752,0.004536664,3.140900403,40.0,1,0,752.7245748,2.5e-05,0.015,9.81,2.864962076,0.071467803,Loaded,188.6247290424153,138.5233842422626,528278.8636278042,22935801.292945005,6.215533675364686e-05,-3.107766837682343e-05,-2.7900830764415604e-05,-1.8586814160505315e-05,-3.7703534045088655e-06,1.5538834188411723e-05,6.215533675364686e-05,0.0001087718393188,0.0001428974876677,0.0001553883418841,0.0001428974876677,6.215533675364688e-05,-3.107766837682343e-05,0.0080618444278829,0.0001553883418841,312783.48540806473,238848.19788806472
190,0.050673,90,17398.32898,82855.09432,0.002016969,1.092960118,40.0,1,0,734.7373901,2.5e-05,0.015,9.81,2.444105966,0.073479172,Unloaded,475.44848813228174,99.837062252578,247804.55899432267,38547841.98260338,4.637398516400178e-05,-2.318699258200089e-05,-2.0816759742781343e-05,-1.3867588676120534e-05,-2.8130539061632377e-06,1.159349629100045e-05,4.637398516400178e-05,8.115447403700312e-05,0.0001066155590041,0.00011593496291,0.0001066155590041,4.637398516400179e-05,-2.318699258200089e-05,0.008425914102686,0.00011593496291,8295.700792464439,-74559.39352753556
191,0.050673,90,45916.51081,78409.34934,0.002016969,1.406527678,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,2.958454349,0.073928521,Unloaded,449.9374106697525,263.4833237967168,675029.1537582064,36479485.45738939,4.765389257927496e-05,-2.382694628963748e-05,-2.139129576901504e-05,-1.4250329765025332e-05,-2.890693309835976e-06,1.1913473144818744e-05,4.765389257927496e-05,8.339431201373117e-05,0.0001095581149235,0.0001191347314481,0.0001095581149235,4.765389257927497e-05,-2.382694628963748e-05,0.0085207660281079,0.0001191347314481,8243.575746579096,-70165.7735934209
192,0.050673,90,43712.96689,72830.93048,0.002016969,1.068636161,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,2.077604126,0.074292279,Unloaded,417.9266956386142,250.83869845538533,642634.349332808,33884159.11695279,4.975024096088148e-05,-2.487512048044074e-05,-2.2332322951448067e-05,-1.4877217813899275e-05,-3.017858162774578e-06,1.2437560240220377e-05,4.975024096088148e-05,8.706292168154258e-05,0.0001143776997356,0.0001243756024022,0.0001143776997356,4.975024096088149e-05,-2.487512048044074e-05,0.0086761137029451,0.0001243756024022,7299.016494615306,-65531.91398538469
193,0.050673,90,30456.31286,50743.78982,0.002016969,1.373223258,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,1.832152923,0.075426349,Loaded,291.18376305073605,174.76786457384324,447745.2387781069,23608247.72011192,6.157233652062419e-05,-3.0786168260312096e-05,-2.763912852472456e-05,-1.8412474875213167e-05,-3.7349885102260353e-06,1.5393084130156055e-05,6.157233652062419e-05,0.000107751588911,0.0001415571479164,0.0001539308413015,0.0001415571479164,6.15723365206242e-05,-3.0786168260312096e-05,0.0095524711401616,0.0001539308413015,141685.85603441732,90942.06621441731
194,0.0620014,90,32733.67444,51366.76046,0.003019597,2.04370137,40.0,1,0,752.7245748,2.5e-05,0.015,9.81,1.835876165,0.075747312,Loaded,196.8868314427521,125.46692421821852,390369.2349491096,19531614.705623444,6.852962653817981e-05,-3.4264813269089906e-05,-3.076217767057909e-05,-2.0492969702706123e-05,-4.157018917812996e-06,1.713240663454496e-05,6.852962653817981e-05,0.0001199268464418,0.000157552222779,0.0001713240663454,0.000157552222779,6.852962653817982e-05,-3.4264813269089906e-05,0.0091410572061889,0.0001713240663454,308458.0635478714,257091.30308787143
195,0.050673,90,34308.86994,58587.55644,0.002016969,0.612217414,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,0.934858977,0.076089673,Questionable,336.1937532190927,196.8750440316931,504382.5637760511,27257513.690993737,5.65939798590597e-05,-2.829698992952985e-05,-2.5404400278464e-05,-1.692375652975615e-05,-3.4330005399543147e-06,1.4148494964764932e-05,5.65939798590597e-05,9.903946475335448e-05,0.0001301117162478,0.0001414849496476,0.0001301117162478,5.6593979859059714e-05,-2.829698992952985e-05,0.0091833645579099,0.0001414849496476,192492.18130711518,133904.62486711517
196,0.050673,90,9067.823545,43183.19168,0.002016969,1.046561663,40.0,1,0,734.7373901,2.5e-05,0.015,9.81,1.161261983,0.077180948,Loaded,247.7986823319149,52.03401227774448,129153.09379366964,20090724.2076882,6.811567439179938e-05,-3.405783719589969e-05,-3.0576359213404546e-05,-2.036918223701173e-05,-4.131908509504933e-06,1.7028918597949853e-05,6.811567439179938e-05,0.0001192024301856,0.0001566005310206,0.0001702891859794,0.0001566005310206,6.81156743917994e-05,-3.405783719589969e-05,0.0100377168657961,0.0001702891859794,223573.364055292,180390.172375292
