Well no,Dia,Dev(deg),LiquidFlowrate,Gasflowrate,Area (m2),z,GasDens,Condesnate Presence,Water presence,LiquidDens,GasVis,LiqVis,g (m/s2),Test Vg,P/T,Test status,Vsg,Vsl,Rel,Reg,film thickness,"d(0,90)","d(15,90)","d(30,90)","d(45,90)","d(60,90)","d(90,90)","d(120,90)","d(150,90)","d(180,90)","d(210,90)","d(270,90)","d(360,90)",friction_factor,critical_film_thickness
154,0.0427736,90,2545.779338,181369.405,0.009117786,2.290402395,39.95242511,1,0,701.9203355,2.5e-05,0.015,9.81,3.915824155,0.046539662,Questionable,230.22798445477886,3.2315794709386694,6468.256147194848,15737547.454230366,8.129110829087512e-05,-4.064555414543756e-05,-3.649066312785141e-05,-2.4309139031659365e-05,-4.931132593096549e-06,2.032277707271879e-05,8.129110829087512e-05,0.00014225943950903146,0.0001868913556134096,0.0002032277707271878,0.0001868913556134096,8.129110829087513e-05,-4.064555414543756e-05,0.012127289614462309,0.0002032277707271878
155,0.0427736,90,2186.468718,155770.9753,0.009117786,1.032482187,39.95186532,1,0,701.9203355,2.5e-05,0.015,9.81,1.511196662,0.046689445,Loaded,197.73366781389694,2.775475202218171,5555.328191548368,13516164.798848284,8.892733435287871e-05,-4.446366717643936e-05,-3.9918479018854225e-05,-2.6592661607759645e-05,-5.394347377767237e-06,2.223183358821969e-05,8.892733435287871e-05,0.00015562283511753774,0.00020444733031351706,0.00022231833588219678,0.00020444733031351706,8.892733435287873e-05,-4.446366717643936e-05,0.012798933699287534,0.00022231833588219678
156,0.04445,90,3714.158902,194565.0557,0.001551992,0.488602017,39.95130552,1,0,769.0970506,2.5e-05,0.015,9.81,5.192996124,0.047181588,Unloaded,1450.9713675533121,27.69838706111114,63127.142632747156,103067460.32168058,2.7853644889414072e-05,-1.3926822444707036e-05,-1.2503187543040289e-05,-8.32930120392071e-06,-1.6896068836860024e-06,6.9634112223535214e-06,2.7853644889414072e-05,4.8743878556474625e-05,6.403659098274886e-05,6.963411222353518e-05,6.403659098274886e-05,2.785364488941408e-05,-1.3926822444707036e-05,0.007342756541674872,6.963411222353518e-05
157,0.0681736,90,5800.163734,279204.1114,0.01317197,10.19081009,39.95074573,1,0,701.9203355,2.5e-05,0.015,9.81,18.16503981,0.047566744,Unloaded,245.3322005245685,5.096511384198112,16258.699051640473,26727335.429197937,5.901135573472563e-05,-2.9505677867362814e-05,-2.648953308802888e-05,-1.764664403232374e-05,-3.579638975828606e-06,1.4752838933681414e-05,5.901135573472563e-05,0.00010326987253576985,0.00013566935550177498,0.00014752838933681408,0.00013566935550177498,5.901135573472564e-05,-2.9505677867362814e-05,0.008240641181030708,0.00014752838933681408
158,0.04445,90,2174.465199,82402.02477,0.001551992,0.992400224,39.95018594,1,1,799.3044686,2.5e-05,0.015,9.81,4.428905849,0.047588142,Unloaded,614.5141435574283,16.21610176677844,38409.549054174946,43649818.74162906,4.6801363934433e-05,-2.34006819672165e-05,-2.1008605260300897e-05,-1.3995391214036707e-05,-2.8389787757926446e-06,1.1700340983608255e-05,4.6801363934433e-05,8.190238688525775e-05,0.0001075981190829027,0.0001170034098360825,0.0001075981190829027,4.680136393443301e-05,-2.34006819672165e-05,0.008942454508923298,0.0001170034098360825
159,0.050673,90,5575.054041,55472.70327,0.002016969,1.641946542,39.94962614,1,0,719.7809038,2.5e-05,0.015,9.81,3.792363647,0.047630937,Unloaded,318.31974990541755,31.991406645582558,77789.14788500416,25775845.04804522,5.9125473222800065e-05,-2.9562736611400032e-05,-2.654075914339794e-05,-1.7680769509782097e-05,-3.586561362258283e-06,1.4781368305700023e-05,5.9125473222800065e-05,0.00010346957813990011,0.00013593171595538222,0.00014781368305700015,0.00013593171595538222,5.912547322280008e-05,-2.9562736611400032e-05,0.009370986715780644,0.00014781368305700015
160,0.0681736,90,23399.65896,276004.3077,0.01317197,2.107444222,39.94906635,1,0,710.7384302,2.5e-05,0.015,9.81,3.659132643,0.048272863,Unloaded,242.5205840371486,20.56090719938172,66416.66136963633,26419917.597948994,5.8115995260230616e-05,-2.9057997630115308e-05,-2.608761585329414e-05,-1.7378897132133e-05,-3.525326255640876e-06,1.452899881505766e-05,5.8115995260230616e-05,0.00010170299170540357,0.00013361088765259424,0.00014528998815057655,0.00013361088765259424,5.811599526023063e-05,-2.9057997630115308e-05,0.008191382526271409,0.00014528998815057655
161,0.0681736,90,20180.3153,238031.4159,0.01317197,10.43365436,39.94850656,1,0,710.7384302,2.5e-05,0.015,9.81,15.52025636,0.048593826,Questionable,209.15440952466489,17.732121260692214,57279.00436086489,22784725.079935074,6.342030462182698e-05,-3.171015231091349e-05,-2.8468660596186987e-05,-1.8965087755547738e-05,-3.847086572688627e-06,1.585507615545675e-05,6.342030462182698e-05,0.00011098553308819721,0.0001458056969992017,0.00015855076155456743,0.0001458056969992017,6.342030462182699e-05,-3.171015231091349e-05,0.00848371663963087,0.00015855076155456743
162,0.0681736,90,17066.6026,201304.4653,0.01317197,11.13668379,39.94794676,1,0,710.7384302,2.5e-05,0.015,9.81,13.93023672,0.048871995,Loaded,176.8830236769595,14.996151562173313,48441.16606793294,19268896.119184252,7.001249420719343e-05,-3.5006247103596716e-05,-3.1427820269269455e-05,-2.0936403641417115e-05,-4.246969925342105e-06,1.7503123551798365e-05,7.001249420719343e-05,0.0001225218648625885,0.000160961392055804,0.00017503123551798359,0.000160961392055804,7.001249420719345e-05,-3.5006247103596716e-05,0.008847148986895752,0.00017503123551798359
163,0.050673,90,3175.987907,31601.60125,0.002016969,1.177235105,39.94738697,1,0,719.7809038,2.5e-05,0.015,9.81,1.476665741,0.049963269,Questionable,181.3398881527183,18.22481358693069,44314.79787670239,14683119.322390094,8.240984911035976e-05,-4.120492455517988e-05,-3.699285328406278e-05,-2.46436851670612e-05,-4.998995603383586e-06,2.060246227758995e-05,8.240984911035976e-05,0.00014421723594312957,0.0001894633833877807,0.0002060246227758994,0.0001894633833877807,8.240984911035977e-05,-4.120492455517988e-05,0.011098419488469447,0.0002060246227758994
164,0.068072,90,4739.545558,228148.8363,0.013146907,7.407308998,39.94682718,1,0,701.9203355,2.5e-05,0.015,9.81,10.2779536,0.050027462,Questionable,200.8529178259343,4.1725023450985095,13291.122650002782,21846855.58579177,6.646919339077687e-05,-3.323459669538843e-05,-2.983727243235417e-05,-1.987682167743335e-05,-4.032032689150695e-06,1.6617298347694223e-05,6.646919339077687e-05,0.00011632108843385952,0.00015281520845898707,0.00016617298347694216,0.00015281520845898707,6.646919339077688e-05,-3.323459669538843e-05,0.008657136556649564,0.00016617298347694216
165,0.0681736,90,3741.870336,180123.4638,0.01317197,7.336546434,39.94626739,1,0,701.9203355,2.5e-05,0.015,9.81,7.973884523,0.050327028,Loaded,158.2716154091757,3.2879217967292673,10489.004530451213,17240722.40243011,7.6435494973236e-05,-3.8217747486618e-05,-3.431103298651937e-05,-2.2857125623254212e-05,-4.6365902551521726e-06,1.910887374330901e-05,7.6435494973236e-05,0.000133762116203163,0.00017572811556972623,0.00019108873743309003,0.00017572811556972623,7.643549497323602e-05,-3.8217747486618e-05,0.009201226689473978,0.00019108873743309003
166,0.04445,90,3146.034756,164804.0495,0.001551992,0.874011871,39.94570759,1,0,769.0970506,2.5e-05,0.015,9.81,7.211009721,0.051482495,Unloaded,1229.0282868165557,23.461594045551784,53471.10611305557,87289851.31659274,3.072446718454102e-05,-1.536223359227051e-05,-1.3791867344237704e-05,-9.187786464789787e-06,-1.8637514572577441e-06,7.681116796135258e-06,3.072446718454102e-05,5.3767817572946784e-05,7.063672083387182e-05,7.681116796135254e-05,7.063672083387182e-05,3.0724467184541025e-05,-1.536223359227051e-05,0.0075850725707278304,7.681116796135254e-05
167,0.050673,90,2208.45662,51083.59199,0.002016969,1.105705407,39.9451478,1,0,751.524695,2.5e-05,0.015,9.81,2.167706684,0.051675073,Unloaded,293.1336543557487,12.672815952986884,32173.75432478651,23733747.768423773,6.445718614917764e-05,-3.222859307458882e-05,-2.8934105037941416e-05,-1.92751548432978e-05,-3.909983984253041e-06,1.6114296537294416e-05,6.445718614917764e-05,0.00011280007576106087,0.00014818952714165307,0.0001611429653729441,0.00014818952714165307,6.445718614917765e-05,-3.222859307458882e-05,0.009766100840762702,0.0001611429653729441
168,0.050673,90,29832.76584,188420.2999,0.002016969,1.437147298,39.94458801,1,1,771.137436,2.5e-05,0.015,9.81,10.36647191,0.051803458,Unloaded,1081.214709320074,171.18975642766947,445958.98536919575,87539991.38927723,2.9439734353857038e-05,-1.4719867176928519e-05,-1.3215165243363009e-05,-8.80360239280144e-06,-1.7858193430572777e-06,7.359933588464263e-06,2.9439734353857038e-05,5.1519535119249814e-05,6.768307110051551e-05,7.35993358846426e-05,6.768307110051551e-05,2.9439734353857045e-05,-1.4719867176928519e-05,0.007171590907206778,7.35993358846426e-05
169,0.050673,90,3909.569824,126604.6229,0.002016969,1.139484609,39.94402821,1,0,768.2615296,2.5e-05,0.015,9.81,5.291143949,0.054071598,Unloaded,726.4969890189687,22.434336443929485,58224.75540833556,58819629.74845363,3.839187529462389e-05,-1.9195937647311945e-05,-1.7233680505495784e-05,-1.1480633661478815e-05,-2.328857750321367e-06,9.597968823655977e-06,3.839187529462389e-05,6.718578176559181e-05,8.82643842507266e-05,9.597968823655973e-05,8.82643842507266e-05,3.8391875294623896e-05,-1.9195937647311945e-05,0.00783449408225977,9.597968823655973e-05
170,0.050673,90,1897.509845,43891.11285,0.002016969,1.130244906,39.94346842,1,0,751.524695,2.5e-05,0.015,9.81,1.798809169,0.054692127,Unloaded,251.860955783604,10.88850594433033,27643.746781810787,20391220.854742605,7.049766497602676e-05,-3.524883248801338e-05,-3.164560796410108e-05,-2.108148818905872e-05,-4.276400467522083e-06,1.7624416244006696e-05,7.049766497602676e-05,0.0001233709137080468,0.00016207681814111224,0.0001762441624400669,0.00016207681814111224,7.049766497602677e-05,-3.524883248801338e-05,0.010214080053812647,0.0001762441624400669
171,0.04445,90,1451.885183,55019.63372,0.001551992,0.872338413,39.94290863,1,1,799.3044686,2.5e-05,0.015,9.81,2.245952893,0.055077283,Unloaded,410.3096154331208,10.82745214411028,25645.963514667525,29139569.954116426,5.940747274820466e-05,-2.970373637410233e-05,-2.6667345554877685e-05,-1.7765098113660805e-05,-3.6036675019111543e-06,1.4851868187051172e-05,5.940747274820466e-05,0.00010396307730935815,0.00013658004361007011,0.00014851868187051165,0.00013658004361007011,5.9407472748204673e-05,-2.970373637410233e-05,0.010007388951978063,0.00014851868187051165
172,0.04445,90,1656.469654,68611.72028,0.001551992,0.316103153,39.94234883,1,1,819.285892,2.5e-05,0.015,9.81,1.011759737,0.055248463,Unloaded,511.6727731333151,12.353143428185199,29991.174006166577,36337719.23173909,5.286859503144489e-05,-2.6434297515722444e-05,-2.3732116979290918e-05,-1.5809724507989654e-05,-3.20701805636526e-06,1.3217148757861227e-05,5.286859503144489e-05,9.252004130502856e-05,0.00012154691457087943,0.00013217148757861222,0.00012154691457087943,5.28685950314449e-05,-2.6434297515722444e-05,0.009454878193715611,0.00013217148757861222
173,0.050673,90,3004.536326,97296.68629,0.002016969,0.406295422,39.94178904,1,0,768.2615296,2.5e-05,0.015,9.81,1.403233349,0.055868992,Unloaded,558.3188671320482,17.24097070263549,44746.19985628606,45200831.66474456,4.484693532653913e-05,-2.2423467663269566e-05,-2.013128426619045e-05,-1.3410942585451855e-05,-2.720422800706405e-06,1.1211733831634788e-05,4.484693532653913e-05,7.848213682144348e-05,0.00010310481323853011,0.00011211733831634782,0.00010310481323853011,4.484693532653914e-05,-2.2423467663269566e-05,0.008312633378106135,0.00011211733831634782
174,0.04445,90,2237.901012,117231.7466,0.001551992,0.470323543,39.94122925,1,0,769.0970506,2.5e-05,0.015,9.81,2.501404475,0.056810484,Unloaded,874.2572353133264,16.689175145804874,38036.147647431266,62085819.595916726,3.7567372400808766e-05,-1.8783686200404383e-05,-1.686357044083176e-05,-1.1234075877987417e-05,-2.278843263149582e-06,9.391843100202195e-06,3.7567372400808766e-05,6.574290170141534e-05,8.636882067960495e-05,9.391843100202192e-05,8.636882067960495e-05,3.756737240080877e-05,-1.8783686200404383e-05,0.008162744215755717,9.391843100202192e-05
175,0.050673,90,23026.91394,145435.3262,0.002016969,1.390628964,39.94066945,1,1,771.137436,2.5e-05,0.015,9.81,6.929640456,0.057880361,Unloaded,834.5534638553197,132.13564608160067,344220.8218956808,67562562.31550398,3.430279964072282e-05,-1.715139982036141e-05,-1.53981404897675e-05,-1.0257844223967697e-05,-2.080813718735043e-06,8.57569991018071e-06,3.430279964072282e-05,6.002989937126494e-05,7.886344350541335e-05,8.575699910180706e-05,7.886344350541335e-05,3.430279964072283e-05,-1.715139982036141e-05,0.00753169873927066,8.575699910180706e-05
176,0.04445,90,1588.693496,83223.21333,0.001551992,0.828557372,39.94010966,1,0,769.0970506,2.5e-05,0.015,9.81,2.984422832,0.05954937,Unloaded,620.6381676461091,11.847701871339545,27001.989836166078,44073697.81249143,4.5985010664076434e-05,-2.2992505332038217e-05,-2.064215346983804e-05,-1.3751270478506335e-05,-2.789458646179796e-06,1.1496252666019114e-05,4.5985010664076434e-05,8.047376866213377e-05,0.0001057212918066592,0.00011496252666019109,0.0001057212918066592,4.598501066407645e-05,-2.2992505332038217e-05,0.008873540740229544,0.00011496252666019109
177,0.04445,90,1091.095984,45193.68781,0.001551992,1.164519872,39.93954987,1,1,819.285892,2.5e-05,0.015,9.81,2.252719332,0.060212694,Unloaded,337.03249933823116,8.136862122237744,19754.81375982608,23933526.988301184,6.764091050670261e-05,-3.3820455253351305e-05,-3.0363243051494855e-05,-2.02272097441687e-05,-4.103109250680107e-06,1.691022762667566e-05,6.764091050670261e-05,0.00011837159338672957,0.00015550903075757391,0.0001691022762667565,0.00015550903075757391,6.764091050670262e-05,-3.3820455253351305e-05,0.010703161050861354,0.0001691022762667565
178,0.0660146,90,3070.833905,109387.98,0.009679389,6.632702497,39.93899007,1,0,769.9343909,2.5e-05,0.015,9.81,4.963606065,0.060405272,Loaded,130.79921475622066,3.671908590146548,12442.118035302854,13794380.553091945,9.060261812327217e-05,-4.5301309061636084e-05,-4.067049503873971e-05,-2.7093635292928954e-05,-5.495970379059251e-06,2.2650654530818052e-05,9.060261812327217e-05,0.0001585545817157263,0.00020829887153947328,0.0002265065453081804,0.00020829887153947328,9.060261812327218e-05,-4.5301309061636084e-05,0.010145766827673977,0.0002265065453081804
179,0.0660146,90,2403.88344,85630.14533,0.009679389,2.834762423,39.93843028,1,0,769.9343909,2.5e-05,0.015,9.81,1.638029743,0.061239776,Unloaded,102.39110155087475,2.8744114876011286,9739.8304268071,10798245.43282093,0.00010468623587868126,-5.234311793934063e-05,-4.6992472459630006e-05,-3.1305173667580634e-05,-6.350285051383709e-06,2.6171558969670325e-05,0.00010468623587868126,0.0001832009127876922,0.00024067764542494316,0.00026171558969670313,0.00024067764542494316,0.00010468623587868129,-5.234311793934063e-05,0.010948903616555079,0.00026171558969670313
180,0.050673,90,17561.60863,110917.0897,0.002016969,1.399526887,40.0,1,1,771.137436,2.5e-05,0.015,9.81,4.988629463,0.061710522,Unloaded,636.4770089117881,100.77401203668475,262521.9937061562,51603519.15613926,4.018518215362909e-05,-2.0092591076814545e-05,-1.8038675760852263e-05,-1.2016900747492686e-05,-2.4376400524425546e-06,1.0046295538407278e-05,4.018518215362909e-05,7.032406876885091e-05,9.238726505475086e-05,0.00010046295538407272,9.238726505475086e-05,4.01851821536291e-05,-2.0092591076814545e-05,0.007967369007141654,0.00010046295538407272
181,0.0620014,90,30641.81889,99590.3509,0.003019597,1.689465408,40.0,1,0,738.5741389,2.5e-05,0.015,9.81,3.443405907,0.064727576,Unloaded,381.72601221838545,117.44892177097142,358553.00605719635,37868075.47833121,4.6623064018421366e-05,-2.3311532009210683e-05,-2.0928568435761318e-05,-1.394207274491028e-05,-2.828163072259051e-06,1.1655766004605347e-05,4.6623064018421366e-05,8.15903620322374e-05,0.00010718820078175302,0.00011655766004605342,0.00010718820078175302,4.662306401842138e-05,-2.3311532009210683e-05,0.007813682866476669,0.00011655766004605342
182,0.0620014,90,62653.21539,94889.7543,0.003019597,0.941046873,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,1.787879009,0.066161212,Unloaded,363.7088049392684,240.1473822248002,752787.0386108209,36080728.15769849,4.784893031424492e-05,-2.392446515712246e-05,-2.1478846012007692e-05,-1.4308653479826217e-05,-2.902524332342801e-06,1.1962232578561235e-05,4.784893031424492e-05,8.37356280499286e-05,0.00011000651410831605,0.0001196223257856123,0.00011000651410831605,4.784893031424493e-05,-2.392446515712246e-05,0.007887926847327236,0.0001196223257856123
183,0.0620014,90,22190.70592,72123.00931,0.003019597,2.15456775,40.0,1,0,738.5741389,2.5e-05,0.015,9.81,2.995059744,0.068728917,Loaded,276.44474072332827,85.05612845624103,259662.92479927986,27423937.51597338,5.64008217044874e-05,-2.82004108522437e-05,-2.531769375794672e-05,-1.686599488111685e-05,-3.4212835331172857e-06,1.4100205426121857e-05,5.64008217044874e-05,9.870143798285295e-05,0.00012966763829009166,0.0001410020542612185,0.00012966763829009166,5.6400821704487414e-05,-2.82004108522437e-05,0.008405939818550772,0.0001410020542612185
184,0.0620014,90,46798.26861,70877.06804,0.003019597,1.668682284,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,2.256377343,0.069435036,Questionable,271.669095410732,179.37597662606632,562287.662648173,26950182.803518333,5.6837274546900566e-05,-2.8418637273450283e-05,-2.5513612524199775e-05,-1.6996510912329277e-05,-3.44775883751186e-06,1.4209318636725148e-05,5.6837274546900566e-05,9.946523045707599e-05,0.00013067106000613042,0.00014209318636725142,0.00013067106000613042,5.683727454690058e-05,-2.8418637273450283e-05,0.008432392987357462,0.00014209318636725142
185,0.0759968,90,85157.57086,115957.4885,0.004536664,2.527830727,40.0,1,0,752.7245748,2.5e-05,0.015,9.81,3.682411839,0.07018395,Questionable,295.83234991592946,217.2551736548354,828533.8745039245,35971699.08814545,4.7661167164804687e-05,-2.3830583582402343e-05,-2.1394561248543384e-05,-1.4252505143301727e-05,-2.8911345874438363e-06,1.1915291791201177e-05,4.7661167164804687e-05,8.34070425384082e-05,0.0001095748394729111,0.00011915291791201171,0.0001095748394729111,4.76611671648047e-05,-2.3830583582402343e-05,0.007345445486640251,0.00011915291791201171
186,0.0759968,90,67876.51069,92426.18861,0.004536664,2.434498397,40.0,1,0,752.7245748,2.5e-05,0.015,9.81,2.813899169,0.070504913,Questionable,235.79897188157202,173.1674937191866,660399.1614820557,28671947.690063123,5.448561905240538e-05,-2.724280952620269e-05,-2.4457980853693727e-05,-1.629327630805133e-05,-3.3051070112488206e-06,1.3621404763101351e-05,5.448561905240538e-05,9.534983334170941e-05,0.0001252645144128621,0.00013621404763101345,0.0001252645144128621,5.448561905240539e-05,-2.724280952620269e-05,0.007682689315329719,0.00013621404763101345
187,0.0620014,90,52601.24642,82543.60901,0.003019597,1.619565619,40.0,1,0,752.7245748,2.5e-05,0.015,9.81,2.485334228,0.071253827,Questionable,316.38650147080557,201.61856898953073,627302.2712431238,31386249.651667207,5.1800936578731174e-05,-2.5900468289365587e-05,-2.325285712230663e-05,-1.5490453946780474e-05,-3.1422537112214676e-06,1.2950234144682799e-05,5.1800936578731174e-05,9.065163901277955e-05,0.00011909232710424283,0.00012950234144682793,0.00011909232710424283,5.180093657873119e-05,-2.5900468289365587e-05,0.008127297309541539,0.00012950234144682793
188,0.0620014,90,42273.62578,64024.39107,0.003019597,2.095584733,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,2.48834952,0.071425008,Loaded,245.40304624894648,162.0331934286993,507923.4539548867,24344531.890719086,6.0351464606043164e-05,-3.0175732303021582e-05,-2.7091092869978396e-05,-1.8047387650603022e-05,-3.6609302101663904e-06,1.5087866151510798e-05,6.0351464606043164e-05,0.00010561506306057554,0.00013875031686268934,0.0001508786615151079,0.00013875031686268934,6.035146460604318e-05,-3.0175732303021582e-05,0.00864533171574951,0.0001508786615151079
189,0.0759968,90,54297.04946,73935.28752,0.004536664,3.140900403,40.0,1,0,752.7245748,2.5e-05,0.015,9.81,2.864962076,0.071467803,Loaded,188.6247290424153,138.5233842422626,528278.8636278042,22935801.292945005,6.215533675364686e-05,-3.107766837682343e-05,-2.7900830764415604e-05,-1.8586814160505315e-05,-3.7703534045088664e-06,1.5538834188411723e-05,6.215533675364686e-05,0.00010877183931888201,0.00014289748766779903,0.00015538834188411716,0.00014289748766779903,6.215533675364688e-05,-3.107766837682343e-05,0.008061844427882962,0.00015538834188411716
190,0.050673,90,17398.32898,82855.09432,0.002016969,1.092960118,40.0,1,0,734.7373901,2.5e-05,0.015,9.81,2.444105966,0.073479172,Unloaded,475.44848813228174,99.83706225257801,247804.55899432267,38547841.98260338,4.637398516400178e-05,-2.318699258200089e-05,-2.0816759742781343e-05,-1.3867588676120534e-05,-2.8130539061632377e-06,1.159349629100045e-05,4.637398516400178e-05,8.115447403700312e-05,0.0001066155590041241,0.00011593496291000445,0.0001066155590041241,4.637398516400179e-05,-2.318699258200089e-05,0.008425914102686042,0.00011593496291000445
191,0.050673,90,45916.51081,78409.34934,0.002016969,1.406527678,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,2.958454349,0.073928521,Unloaded,449.9374106697525,263.4833237967168,675029.1537582064,36479485.45738939,4.7653892579274956e-05,-2.3826946289637478e-05,-2.1391295769015042e-05,-1.4250329765025332e-05,-2.8906933098359757e-06,1.1913473144818744e-05,4.7653892579274956e-05,8.339431201373117e-05,0.00010955811492357525,0.0001191347314481874,0.00010955811492357525,4.765389257927497e-05,-2.3826946289637478e-05,0.008520766028107972,0.0001191347314481874
192,0.050673,90,43712.96689,72830.93048,0.002016969,1.068636161,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,2.077604126,0.074292279,Unloaded,417.9266956386142,250.83869845538533,642634.349332808,33884159.11695279,4.975024096088148e-05,-2.487512048044074e-05,-2.2332322951448067e-05,-1.4877217813899275e-05,-3.017858162774578e-06,1.2437560240220375e-05,4.975024096088148e-05,8.706292168154258e-05,0.00011437769973566224,0.0001243756024022037,0.00011437769973566224,4.975024096088149e-05,-2.487512048044074e-05,0.008676113702945194,0.0001243756024022037
193,0.050673,90,30456.31286,50743.78982,0.002016969,1.373223258,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,1.832152923,0.075426349,Loaded,291.18376305073605,174.76786457384324,447745.2387781069,23608247.720111918,6.157233652062419e-05,-3.0786168260312096e-05,-2.7639128524724562e-05,-1.8412474875213167e-05,-3.7349885102260353e-06,1.5393084130156055e-05,6.157233652062419e-05,0.00010775158891109234,0.00014155714791646155,0.00015393084130156047,0.00014155714791646155,6.15723365206242e-05,-3.0786168260312096e-05,0.009552471140161603,0.00015393084130156047
194,0.0620014,90,32733.67444,51366.76046,0.003019597,2.04370137,40.0,1,0,752.7245748,2.5e-05,0.015,9.81,1.835876165,0.075747312,Loaded,196.88683144275214,125.46692421821852,390369.2349491096,19531614.705623444,6.852962653817981e-05,-3.4264813269089906e-05,-3.076217767057909e-05,-2.0492969702706123e-05,-4.157018917812996e-06,1.713240663454496e-05,6.852962653817981e-05,0.00011992684644181467,0.00015755222277906574,0.00017132406634544952,0.00015755222277906574,6.852962653817982e-05,-3.4264813269089906e-05,0.00914105720618894,0.00017132406634544952
195,0.050673,90,34308.86994,58587.55644,0.002016969,0.612217414,40.0,1,0,758.3750542,2.5e-05,0.015,9.81,0.934858977,0.076089673,Questionable,336.1937532190927,196.8750440316931,504382.5637760511,27257513.690993737,5.65939798590597e-05,-2.829698992952985e-05,-2.5404400278464e-05,-1.692375652975615e-05,-3.4330005399543147e-06,1.4148494964764932e-05,5.65939798590597e-05,9.903946475335448e-05,0.00013011171624787555,0.00014148494964764924,0.00013011171624787555,5.6593979859059714e-05,-2.829698992952985e-05,0.009183364557909914,0.00014148494964764924
196,0.050673,90,9067.823545,43183.19168,0.002016969,1.046561663,40.0,1,0,734.7373901,2.5e-05,0.015,9.81,1.161261983,0.077180948,Loaded,247.7986823319149,52.03401227774448,129153.09379366963,20090724.207688197,6.811567439179938e-05,-3.405783719589969e-05,-3.0576359213404546e-05,-2.036918223701173e-05,-4.131908509504933e-06,1.7028918597949853e-05,6.811567439179938e-05,0.00011920243018564892,0.0001566005310206105,0.00017028918597949847,0.0001566005310206105,6.81156743917994e-05,-3.405783719589969e-05,0.010037716865796102,0.00017028918597949847
197,0.0620014,90,42240.77907,110152.5348,0.003019597,1.005380011,40.0,1,0,738.5741389,2.5e-05,0.015,9.81,1.8965464,0.077352128,Unloaded,422.21045979817836,161.90729324349573,494277.3915646755,41884223.363409236,4.373805246417789e-05,-2.1869026232088947e-05,-1.9633519235925587e-05,-1.307934435487404e-05,-2.653157775791872e-06,1.0934513116044478e-05,4.373805246417789e-05,7.654159181231131e-05,0.00010055544928322983,0.00010934513116044473,0.00010055544928322983,4.37380524641779e-05,-2.1869026232088947e-05,0.007638992278488215,0.00010934513116044473
198,0.0620014,90,34552.7401,90104.20715,0.003019597,0.994397077,40.0,1,0,738.5741389,2.5e-05,0.015,9.81,1.522206502,0.077972657,Questionable,345.36598544577305,132.43933343336877,404316.3649926537,34261079.37602808,4.924210416287092e-05,-2.462105208143546e-05,-2.210422606472928e-05,-1.4725265548397596e-05,-2.9870344973196093e-06,1.2310526040717736e-05,4.924210416287092e-05,8.617368228502411e-05,0.00011320947387413944,0.0001231052604071773,0.00011320947387413944,4.9242104162870936e-05,-2.462105208143546e-05,0.007972307082526704,0.0001231052604071773
199,0.050673,90,21799.78868,105508.5719,0.002016969,0.915871363,40.0,1,0,746.3691166,2.5e-05,0.015,9.81,2.44702232,0.078315018,Unloaded,605.4412393896981,125.09401690473184,315410.07144565956,49087238.277750686,4.052824444277918e-05,-2.026412222138959e-05,-1.8192672559376052e-05,-1.2119489444569228e-05,-2.4584502698335776e-06,1.01320611106948e-05,4.052824444277918e-05,7.092442777486356e-05,9.317597833012758e-05,0.00010132061110694795,9.317597833012758e-05,4.0528244442779185e-05,-2.026412222138959e-05,0.007992817705568766,0.00010132061110694795
200,0.0620014,90,27603.10036,71981.42507,0.003019597,1.366424762,40.0,1,0,738.5741389,2.5e-05,0.015,9.81,1.661419171,0.078422005,Loaded,275.90205373769413,105.80162967662241,322995.6630872991,27370101.751379628,5.6218096110571666e-05,-2.8109048055285833e-05,-2.523567029643163e-05,-1.6811352965653645e-05,-3.4101993672017873e-06,1.4054524027642923e-05,5.6218096110571666e-05,9.838166819350041e-05,0.00012924754518679697,0.00014054524027642916,0.00012924754518679697,5.621809611057168e-05,-2.8109048055285833e-05,0.00839488533229782,0.00014054524027642916
201,0.050673,90,14591.69967,70622.21642,0.002016969,0.935993378,40.0,1,0,746.3691166,2.5e-05,0.015,9.81,1.623768476,0.08073294,Questionable,405.25240241425627,83.73174400825201,211119.89216898716,32856567.980060175,5.13596633815774e-05,-2.56798316907887e-05,-2.3054774553090435e-05,-1.5358496445817724e-05,-3.1154860032802885e-06,1.2839915845394355e-05,5.13596633815774e-05,8.987941091776046e-05,0.00011807782320897252,0.0001283991584539435,0.00011807782320897252,5.1359663381577414e-05,-2.56798316907887e-05,0.008795340156260125,0.0001283991584539435
